""TranscriptID" "ctrl1_sorted" "ctrl2_sorted" "ctrl3_sorted" "de1_sorted" "de2_sorted" "de3_sorted"
"ENST00000398864.7" 0 0 0 0 0 0
"ENST00000398868.8" 22 17 40 37 26 25
"ENST00000398870.7" 16 0 19 11 0 7.5
"ENST00000398884.7" 0 0 0 0 0 0
"ENST00000398896.6" 0.66667 3.7567 0 1.38384 0 0
"ENST00000398904.6" 2.84885 2.95777 5.952 0.87662 2.09899 1.18123
"ENST00000398922.6" 1.22564 4.4162 9 0 1.46048 0
"ENST00000398938.7" 7 7 1 3 2 6
"ENST00000398941.6" 0 1.16841 0 0 0 0
"ENST00000398944.7" 82 74 75 165 67 71
"ENST00000398947.1" 6.5 4.5 0 7.5 2 3.5
"ENST00000398955.2" 4 3 9 5 5 8
"ENST00000398958.6" 0 0 0 0 2.09345 6.4823
"ENST00000398970.5" 5.66667 19.63636 11.25 19 11.33333 18.10526
"ENST00000398978.8" 0 2 1 0 0 3.5
"ENST00000398988.7" 0 11.14286 5.33333 0.5 0 0
"ENST00000398997.2" 2.5164 10.53358 1 4.15055 1.92832 4
"ENST00000399000.7" 0 3.31279 5.72141 0 3.99779 4.8049
"ENST00000399002.7" 3 1 2 4.79126 3.53762 0
"ENST00000399003.1" 3 0 0 0 0 4
"ENST00000399004.7" 3 5 2 1 0 1
"ENST00000399006.6" 0 0 2.66667 5.33333 9 0
"ENST00000399012.6" 0 0 0 0 0 0
"ENST00000399017.6" 15.2281 18.33956 15.22229 53.73349 57.54786 30.07203
"ENST00000399022.9" 31 8 10 16 4 17
"ENST00000399034.7" 159.94184 176.72856 138.50276 117.9754 121.96494 158
"ENST00000399036.4" 4 1 0 3 2 0
"ENST00000399050.10" 2.93878 7.16548 4.78127 2.62985 0 1.95139
"ENST00000399061.3" 26.46567 9.52632 16.4053 6.54007 25 4.54212
"ENST00000399069.8" 20.80955 13.8 26.70991 21.75 27.53521 84.38395
"ENST00000399070.3" 49.58181 34.2218 46.4856 18.96895 17.32135 31.31279
"ENST00000399075.6" 44.94164 221.29477 82.55073 409.89493 31.44953 211.85211
"ENST00000399084.5" 28.65346 27.2349 60.47251 40.40754 24.35335 58
"ENST00000399098.5" 41.86744 17.74813 40.18932 4.08743 2.93891 0
"ENST00000399121.9" 0 0.06849 0 8.93215 0 10.07611
"ENST00000399133.2" 4.09651 1 1.05813 2.36436 0 0
"ENST00000399138.5" 57.09105 65.55561 35.54635 27 18.93486 15.40766
"ENST00000399143.9" 0 0 0 0 1 0
"ENST00000399151.3" 1 7 1 5.5 1 2
"ENST00000399167.6" 0 0 0 5 1 0
"ENST00000399199.7" 1.74781 0 0 1.77863 1.27556 3.44403
"ENST00000399200.7" 0 0 0 0 0 0
"ENST00000399205.5" 0 0 0 3.19924 2.21143 2
"ENST00000399208.6" 0 0 1.47606 0 0 3
"ENST00000399212.5" 9.93105 5 0 0 0 3.48308
"ENST00000399215.5" 3.06895 0 15.52394 13.80076 3.35975 1.24739
"ENST00000399218.8" 0.5 6 2.5 3.5 0 0
"ENST00000399231.8" 21 0 5.50657 17.83303 8.5 8.07638
"ENST00000399232.8" 0 1 2 0 1 0
"ENST00000399233.7" 0 7 11.01314 0 4.25 11.92362
"ENST00000399247.6" 2 5 0 2 1 3
"ENST00000399249.6" 104 136 90 106 120 54
"ENST00000399262.7" 35.81407 23 29.6433 21.88891 50.68209 23
"ENST00000399273.5" 3 17 15 11 23 9
"ENST00000399277.6" 14.91596 35.6513 15.17832 25.97907 13 13.91841
"ENST00000399292.8" 51.97963 29.91272 21.64591 21.57222 17 30
"ENST00000399295.2" 0 0 1.35409 2.8763 0 0
"ENST00000399306.7" 1 0 0 2 1 3
"ENST00000399312.3" 100.88658 66.19048 15.79487 34.69345 41.17612 58.58637
"ENST00000399332.6" 7.49431 9.23472 4 8.47752 9.40519 20
"ENST00000399336.9" 15.68807 10.2259 14 6.47487 19.25311 11.05758
"ENST00000399349.5" 2.35708 0 0 6.56096 0 1.73764
"ENST00000399351.7" 1 0 0 4.5 0 1
"ENST00000399352.5" 2.35708 7.24476 7.26517 0 14.02662 2.4025
"ENST00000399362.8" 7.49457 2.14772 2.14356 0 0 0
"ENST00000399380.7" 0 6.36364 0 0 0 0
"ENST00000399395.8" 0 0 0 0 1.17607 0
"ENST00000399396.7" 6.62113 0 4.33657 1 4.82753 0
"ENST00000399402.7" 0 0 2.2 35.2 10.5 23.2
"ENST00000399408.7" 1.67695 2.5 3.35733 14 9.33333 12.5
"ENST00000399409.7" 13.59905 6.9135 15.29057 5.43654 4.20683 9.46002
"ENST00000399410.8" 3.32305 2.5 3.35733 0 4.66667 2.5
"ENST00000399423.8" 3.0706 0 1.38075 0 3.62284 2.42565
"ENST00000399429.8" 2 0 0 0 2 0
"ENST00000399433.7" 1.06797 0 0 0 0 2.16145
"ENST00000399438.8" 8 10 8 20 11 3.75
"ENST00000399440.7" 5.46028 4.38104 13.64401 7.50561 4.11409 0
"ENST00000399443.7" 37.8 43.10526 41.5 6 26 35
"ENST00000399448.5" 0 0 0 0 0 0
"ENST00000399449.3" 6 1 1 2 0 1
"ENST00000399451.6" 17.20561 21.72436 8.94554 19.81269 11.21468 15.56467
"ENST00000399455.2" 0 0 0 0 3.18663 0
"ENST00000399461.8" 7.37682 0 0 7.05605 0.3046 0
"ENST00000399464.7" 2 3.5 0 3 7.33333 0
"ENST00000399466.6" 2 3 0 0 4.08527 1
"ENST00000399489.5" 0 2.06521 8.15773 1.07307 7.26353 2.08447
"ENST00000399494.5" 1 1.0326 0 0 1.03765 6.2534
"ENST00000399496.8" 5 14 3 3 1 3
"ENST00000399503.4" 0.5 0 2 3 0.5 0
"ENST00000399506.9" 9.9 8.33333 10.4 2 15 9
"ENST00000399537.8" 0 1 0 1 0 2
"ENST00000399540.2" 3 3 13 16 8 4
"ENST00000399541.6" 4 0 2 1 0 6
"ENST00000399562.9" 4.53333 18.96296 6.31579 11.55556 15.58333 15.6
"ENST00000399568.5" 12.46667 13.03704 23.68421 27.44444 18.41667 23.4
"ENST00000399577.9" 0 9.1118 3.49899 2.25 3 3.97542
"ENST00000399583.4" 3 0 0 0 2 2
"ENST00000399586.2" 3 8 2 2 5 2
"ENST00000399598.7" 6 3 8 5 13 10
"ENST00000399599.7" 141.64538 176.04857 134.03746 155.27822 261.66531 102.36211
"ENST00000399602.9" 0 2.5 3.36589 1.15511 0.4 1.60157
"ENST00000399609.7" 40.83333 8.33333 23.16667 158.54545 29.2549 50.4
"ENST00000399613.1" 0 13.5 8.5 5 0 8
"ENST00000399654.6" 4.5 16 2 1 6 0
"ENST00000399655.6" 13 0 14.99649 3.5 7 0
"ENST00000399688.7" 13.85103 5.36844 11.06847 4.31828 6.87864 9.72112
"ENST00000399696.3" 1.06452 1.03448 3.13846 1.05172 10.77778 2.11236
"ENST00000399697.7" 40 33 36.76385 65 60 81
"ENST00000399702.6" 11 4 2 8 15 9
"ENST00000399722.6" 0.5 0 0 1 0 0
"ENST00000399728.5" 67.30769 128.75275 140.20604 159.17924 299.31479 172.58798
"ENST00000399744.8" 20 27 22 13 13 27
"ENST00000399759.7" 0 0 0 2.33333 0.25 0
"ENST00000399775.3" 13 22 57 21 22 22
"ENST00000399788.7" 13 9 34 34 23 11
"ENST00000399793.6" 25.57374 66.95895 26.44678 57.92085 64.83878 31.10293
"ENST00000399794.6" 2 2 3.5 2 2 2.75
"ENST00000399796.6" 4.74286 1.13077 0 3.48387 1.26531 2.50794
"ENST00000399799.3" 8 17.18182 11.33333 66.88889 19 42.43478
"ENST00000399804.5" 2.5 10 0 0 2.75 0
"ENST00000399808.5" 148.53855 318.4943 301.53317 497.17125 529.56783 890.02262
"ENST00000399810.7" 4 1 0 1 3 2
"ENST00000399813.1" 0 0 0 1.6 0 0
"ENST00000399816.4" 8 7 10 11 7 23
"ENST00000399817.9" 489.80203 243.34282 372.70963 110.99468 187.33994 175.43925
"ENST00000399820.8" 2 1.5 5 8 3 0.5
"ENST00000399824.6" 1 3 9 0 2 1
"ENST00000399869.1" 3 4 2 0 2 0
"ENST00000399878.8" 27 5 7 8 10 5.5
"ENST00000399892.7" 1.43194 9.63477 4.0018 4.89594 4 0
"ENST00000399903.7" 9 0 5.07692 3 6.44444 0
"ENST00000399921.5" 2 21 0 2 21 0
"ENST00000399922.6" 0 0 1.19201 4.19832 1.14286 2.25
"ENST00000399928.6" 15 32.63971 18.11615 4.87476 18 3
"ENST00000399932.8" 25 20 17 12 8 10
"ENST00000399933.8" 12 35.625 15 9.5 14.90909 34.70833
"ENST00000399953.7" 0 3.02767 1.97766 10 0 0
"ENST00000399975.7" 2.69728 7.17822 2.40209 2.4502 0.0279 9.38814
"ENST00000399976.7" 1.42467 0 0 2.4502 16.25919 0
"ENST00000400000.7" 96.97917 104 75.98684 74.98608 199 105.91982
"ENST00000400011.6" 0 3.4885 2.22201 0 2.5 0
"ENST00000400020.7" 3.675 3.5 8.5 66 68.36364 0
"ENST00000400033.1" 2.35895 0 0 0 4.7426 4.933
"ENST00000400043.3" 1.64417 0 0 1 0 0
"ENST00000400053.8" 0 2.41255 1.45968 1.43299 0 0
"ENST00000400060.8" 5 12.31508 15.08064 2.56701 6 29.57293
"ENST00000400068.7" 1.79598 0 0 2.19891 0 2.16544
"ENST00000400075.4" 1 3 0 0 7 4
"ENST00000400087.7" 22.29186 35.28416 30.93982 30.44089 26.56034 56.04798
"ENST00000400090.7" 1.48986 5.79304 9.57451 1.44957 5.82258 2.76038
"ENST00000400093.3" 81.73684 61.74728 56.99441 34.78959 33.93821 48.86235
"ENST00000400094.5" 482.71469 317.16879 421.27836 224.68279 320.24165 242.91343
"ENST00000400097.5" 2.18246 6.78297 12.51197 2.69064 10.34706 6.32656
"ENST00000400100.5" 2.18246 0 0 2.69064 6.20824 4.74492
"ENST00000400137.9" 221.63968 141.09929 175.20604 194.15867 230.20149 256.496
"ENST00000400145.6" 0 0 0 1.12425 0 0
"ENST00000400150.7" 0 8.44444 6 0 0 0
"ENST00000400151.6" 0.56069 1 1.20098 2 1 8
"ENST00000400159.7" 1 2.5 6 10 2 2
"ENST00000400181.9" 13.36817 14.50315 8.65196 6.96126 15.51482 22.57919
"ENST00000400183.7" 0 0 1 0 0.5 0
"ENST00000400198.8" 44.1958 41.02273 29.98256 153.56643 223.08745 78.15534
"ENST00000400199.5" 0.33333 1.66667 0.33333 0.66667 1 2
"ENST00000400202.5" 0.33333 1.66667 0.33333 0.66667 1 2
"ENST00000400237.2" 0 0 0 0 0 5
"ENST00000400245.3" 1 6 1 0 4.1203 0
"ENST00000400256.5" 47.16279 18.85714 57.42857 33.77778 35 19.44444
"ENST00000400259.5" 0 1.27465 2.52978 0 1.78193 0
"ENST00000400269.4" 10 2.3197 0 0 0 2.2
"ENST00000400274.5" 1 0 0 2.25 1 0
"ENST00000400288.7" 0 2.00943 8 5.64073 8.69334 5.91093
"ENST00000400299.6" 146.8871 81.33518 87.75061 134.23533 154.67045 181.04671
"ENST00000400301.5" 5.00685 0 0 0 3.25096 0
"ENST00000400314.5" 3.5 0 1 3.6 0.5 0.5
"ENST00000400324.9" 2 1 5 3 5 3
"ENST00000400335.9" 20 4 7 4 11 7
"ENST00000400345.8" 7.18395 12.5 24.72103 30.82497 11.16013 11.43163
"ENST00000400358.9" 2 5.5 1.5 13 1 12
"ENST00000400362.4" 9.45455 8 5 1 3 1.5
"ENST00000400382.6" 1 1 1 0 2 2
"ENST00000400384.7" 0 2 0 5 2 4.33333
"ENST00000400405.4" 2 3 2 0 0 0
"ENST00000400440.7" 1 0.02734 0 0 2 0
"ENST00000400445.8" 0 6 2 0 9 20
"ENST00000400451.7" 5 0 1 0 5 6
"ENST00000400454.6" 1 1 3 0 1 3
"ENST00000400485.6" 1 1.5 4 2.90219 7 7
"ENST00000400490.2" 0 0 0 0.82775 3.02458 0
"ENST00000400514.2" 1 3 0 0 0 2
"ENST00000400520.8" 1.8935 0 1.87372 0 0 1.8789
"ENST00000400521.7" 12.37912 3.85194 6.42857 7.49596 8 7.5
"ENST00000400546.6" 5 8 6 6 3 4
"ENST00000400548.6" 0 0 0 0 0 0
"ENST00000400555.7" 9 0 0 7 0 0
"ENST00000400556.8" 0 8 24 7 20 7
"ENST00000400566.6" 1.5 0.5 1 1.5 0 1
"ENST00000400590.8" 11 1.33333 0 12.79455 10 2.66906
"ENST00000400664.3" 0 3 0 1 0 1
"ENST00000400706.3" 24 16 34 21 27 23
"ENST00000400721.8" 2.72464 0 5.45455 0 0 0
"ENST00000400762.7" 1.10382 1 0 1 0 15.59575
"ENST00000400770.6" 0 2.33272 0 0 1.27778 5.2754
"ENST00000400788.9" 119 68 59 21 8 69
"ENST00000400798.6" 3.81214 0 8 6 1 5.90403
"ENST00000400809.8" 12.70468 0 4.80715 3.16154 0 3.76083
"ENST00000400817.7" 13.18722 9.42857 0 1.5 0 8.88889
"ENST00000400822.7" 2.18197 6.08382 1.25851 2.66667 0 5.15951
"ENST00000400892.3" 5.88979 0 11.18544 1.26197 5 11.42781
"ENST00000400900.6" 4 6.4 4 0 3 10
"ENST00000400903.6" 0 0 0 0 0 0
"ENST00000400908.7" 32 10.80409 10 19 15 39
"ENST00000400911.7" 0 4.35917 0 1.04376 8.59438 0
"ENST00000400919.7" 0 1.61071 0 0 0 0
"ENST00000400921.6" 31.04348 16.36364 29 28.04762 35 19.25
"ENST00000400926.5" 1 0 1 0 0 3
"ENST00000400928.7" 0 0 0 1 1 0
"ENST00000400968.7" 28 25 7 39 0 35.33333
"ENST00000401000.8" 0 0 15 0 4 0
"ENST00000401026.7" 3.7436 0 0.5 0 0.25 2.09765
"ENST00000401035.7" 0 2.5935 6.64167 0 0 1.01301
"ENST00000401041.6" 4.20591 0 0 2.33333 1.33333 1
"ENST00000401053.8" 0 0 2 3 0 3.28743
"ENST00000401061.9" 9 7 5 9 5 10
"ENST00000401073.7" 0 15 1.33333 7.33333 2.66667 5.66667
"ENST00000401088.9" 48.6 37.14286 80.5 20.14286 106.75 11.2
"ENST00000401089.3" 32.4 27.85714 11.5 26.85714 15.25 16.8
"ENST00000401392.5" 0 0 0.66667 1.33333 0.33333 0.33333
"ENST00000401395.1" 6 0 0 0 0 9.6
"ENST00000401399.5" 28.44449 18 13 22.71214 16 10.79515
"ENST00000401406.3" 292.68837 372.64845 220.98124 373.3125 423.90306 491.28502
"ENST00000401408.6" 1 2 8 5 5 0
"ENST00000401432.7" 0 3.0224 0 0 0 7
"ENST00000401466.5" 3.71429 0 9 1.6 0 0
"ENST00000401470.3" 0 1 1.66667 0 1 2.5
"ENST00000401473.7" 8.42356 6.14958 4.47854 3.2736 5.71555 1.81931
"ENST00000401528.5" 8 6.14189 6 5 6 4
"ENST00000401533.7" 3 2 0 0 4 9
"ENST00000401548.8" 0 1 1 0 0 0
"ENST00000401558.7" 4.95616 7.20807 7.65844 1.79391 0 9.49032
"ENST00000401576.1" 0 2 0 0 0.5 0
"ENST00000401592.6" 0 0 1.18592 6.875 0 0
"ENST00000401604.8" 0 0 2 0 4.86346 1.73946
"ENST00000401609.5" 449.7945 183.60192 584.4246 263.43615 327.55412 379.53511
"ENST00000401641.2" 2 0 0 0 1 0
"ENST00000401642.8" 13 18 25 34 24 16
"ENST00000401669.7" 0 10 30 0 1.5 5
"ENST00000401675.7" 7.77778 42.67742 14.30435 22 22.97778 30.61111
"ENST00000401695.8" 665.99595 1268.72366 889.76835 551.44062 606.64977 461.33141
"ENST00000401702.5" 1.30741 6.17081 0 5.11789 2.54029 0
"ENST00000401707.7" 4 6 2 3 3 3
"ENST00000401722.7" 156.17204 62.1158 150.04896 118.90103 194.1655 68.0494
"ENST00000401730.5" 13.27072 17.00841 1.82615 9.34569 4.09182 7.4885
"ENST00000401787.7" 1 3.82348 0 0 3.49909 1
"ENST00000401827.8" 10.87366 8 4 9 3.32141 3.33333
"ENST00000401867.5" 0 1.22832 0 0 0 0
"ENST00000401869.5" 0 4.73846 7.25812 6.80953 0 5.84952
"ENST00000401878.8" 17.67704 8.43963 19.51399 7 4.19025 17.92734
"ENST00000401949.6" 14 0 4.5 2.2 0 0
"ENST00000401950.7" 3.5 15 2 1 1.5 6
"ENST00000401957.6" 3.62929 2.70253 0.66667 1.04519 2.47677 1.68399
"ENST00000401959.6" 171.6415 191.70786 206.87504 123.02321 157.05269 226.55985
"ENST00000402003.7" 38.85453 45.33333 17.05882 28.21429 20.41667 42.27273
"ENST00000402010.8" 3.6 8.20299 2.08222 0 0 1
"ENST00000402029.3" 0 2.29 0 0 5.46632 1.18022
"ENST00000402038.7" 0 0 0 0 0 0
"ENST00000402042.7" 0 0 0 0.81517 0 0
"ENST00000402050.7" 4.5 14 19 4.5 4.5 3.5
"ENST00000402064.5" 0.74709 0.25 1.25368 0 1.23808 0.75
"ENST00000402077.8" 3 2.66667 13 3.20694 3.03414 3.63158
"ENST00000402092.6" 28.77093 10.66038 6.2 19.87354 10.38933 19.44785
"ENST00000402135.8" 0 0 1.66667 3.10955 3.29917 6.52983
"ENST00000402136.5" 8.7781 12.57143 4 10.5 11.31398 16.22733
"ENST00000402142.4" 0 0 0 0 0 2
"ENST00000402192.6" 0 0 0 0 0 1.82091
"ENST00000402194.6" 0 0 0 0 0 0
"ENST00000402198.7" 16.81685 4.55507 26.58703 1.45175 18.32513 15.10688
"ENST00000402219.8" 14 18 8.3711 9 3 8.83528
"ENST00000402281.5" 2.17647 3.33162 0 1.3666 0 0
"ENST00000402285.7" 1.011 0 0 2.02096 1.00992 1.00674
"ENST00000402291.6" 0 3.64442 2.39641 6.12307 3.5 6.82438
"ENST00000402297.6" 46.1126 16.32455 34.41096 21.17759 33.24736 28.67825
"ENST00000402312.8" 0 0 0 0 0 0
"ENST00000402314.6" 0 5 0 0 6.80594 0
"ENST00000402357.6" 5 2 2 7 4 0
"ENST00000402364.1" 4 0 2.66667 3.66667 5.5 1.66667
"ENST00000402367.5" 14.19623 1.6074 1.55811 12.32127 5.92496 0
"ENST00000402377.3" 0 9 0 2 2 0
"ENST00000402384.8" 2.2268 0 4.05284 12.34994 2.46795 10.9182
"ENST00000402394.6" 1.25 2 9 3 6.85714 1
"ENST00000402395.5" 41.1129 44.65441 58.24051 90.76467 99.89266 86.92344
"ENST00000402412.6" 23.96352 28.67584 47.71186 25.30087 23.82253 35.88438
"ENST00000402414.1" 1.16667 0 2.26667 1.16694 0 0
"ENST00000402472.2" 1.61218 3.36003 5.14771 2.64091 0 3
"ENST00000402522.1" 0 0 1 0 0 2.26721
"ENST00000402538.7" 2 1.5 6.3714 4.37153 1 6
"ENST00000402541.5" 3.18983 0 1 0 0 1
"ENST00000402543.5" 1.29359 0 0 0 0 0
"ENST00000402545.5" 2.17693 0 0 0 2.05806 0
"ENST00000402550.5" 3.75 0 0 0 1.14286 2
"ENST00000402551.5" 27.71024 7.66496 0 28.54546 14.2104 0
"ENST00000402558.7" 0 0 0 0 0 0
"ENST00000402563.5" 9.5 4 6 8.8878 5 2
"ENST00000402578.5" 0 0 0 2.2 0 0
"ENST00000402589.6" 1 0 0 0 0 0
"ENST00000402673.7" 73.91481 95.86967 50 50.94272 92.79503 52
"ENST00000402676.7" 50 37.14286 50 48.75 25 36.36364
"ENST00000402686.8" 0 0.85919 0 15.28693 0 0
"ENST00000402687.9" 18.53602 68.66722 34.76168 38 35.07754 14.91149
"ENST00000402690.6" 1.9 0 0 0 0 0
"ENST00000402693.5" 9.70415 8 6 7 0 11
"ENST00000402696.9" 106 147 107 224.93209 186 235
"ENST00000402714.6" 15.20231 6.29567 20.83592 4.63851 0 11.39051
"ENST00000402718.4" 1.74152 3.63636 3.97377 2.08333 1.41372 3.52381
"ENST00000402738.6" 1.70826 2.77564 0 0 0 0
"ENST00000402744.9" 85 126 139 67 78 54
"ENST00000402752.5" 135.90743 129.69175 77.90964 177.43731 91.48453 108.756
"ENST00000402774.8" 24 36.68966 20 29 9.9 19
"ENST00000402789.5" 0 0 0 0 0 0
"ENST00000402802.8" 20 8.25 7 22.82609 17 33.88235
"ENST00000402815.6" 9 5 2.5 2 5.5 6
"ENST00000402825.7" 3 0 1 0 0 5
"ENST00000402868.8" 5 28 17 13 9 7
"ENST00000402886.9" 1 5 12 0 3.33333 0
"ENST00000402905.7" 0.5 0 0 0 3 0
"ENST00000402918.7" 2 0 6 3 3 7
"ENST00000402924.5" 20.46154 8.03571 7.75 19.03571 26.24 19.93939
"ENST00000402931.5" 10.57163 6.03056 6.43642 13.5 14.86819 23.36903
"ENST00000402934.5" 5.39799 0 0 0 3.4895 14.34908
"ENST00000402939.7" 17 6 8.57143 3 13 20
"ENST00000402983.5" 0 0 4 3.5 0.5 4
"ENST00000402984.7" 49.57977 15.14764 37.78758 13.83303 33.40062 12.44778
"ENST00000403000.6" 6 10.73239 10.54867 22.91671 17 32
"ENST00000403007.4" 2.33808 2.10418 4.39821 1.13605 0 1.56282
"ENST00000403027.6" 12 2.66667 9 6 1.5 14
"ENST00000403028.8" 13.84892 3.71156 5.66418 6 43.69423 24.5
"ENST00000403050.7" 0 3.22742 1.77879 1.89664 0 3.46372
"ENST00000403080.5" 2.15783 0 0 1.02346 0 0
"ENST00000403084.1" 13.5 13.9105 21.10345 10.83333 3.14286 6
"ENST00000403106.8" 469 627 607 416 753 653
"ENST00000403162.7" 0 0 0 1.64286 0 0
"ENST00000403197.5" 0 1.10134 0 2 3.20148 0
"ENST00000403222.7" 0 0 0.5 0 0 0
"ENST00000403230.3" 34.57982 25.16972 25.07597 52.95953 58.17329 83.23513
"ENST00000403231.6" 0 12 13.5 10.4 4.8 13
"ENST00000403245.8" 1 1 1 4 0 1
"ENST00000403251.1" 0 3.66667 0 3.14286 0 0
"ENST00000403263.6" 20 34 14 16 19 42
"ENST00000403290.6" 9.97716 1.5 0.25 0.75 0.83219 0
"ENST00000403299.5" 1.98096 0 0 0 0 0
"ENST00000403305.6" 0 0 2 0 0 1
"ENST00000403325.5" 2.54431 0.02565 0 0 0 0
"ENST00000403346.7" 0 0 2.81392 0 0 1.42256
"ENST00000403359.8" 0 0 0.66393 3 0 2.3789
"ENST00000403363.5" 1.18443 0 0 0 0 0
"ENST00000403368.1" 23.05351 2.75902 8.06611 3.61553 6.80834 3.29638
"ENST00000403410.5" 28.18774 5.69971 13.63636 26.32921 58.28571 7.66667
"ENST00000403425.5" 30.09635 10.01837 17 20.07476 20.32825 21.31382
"ENST00000403458.9" 0 2 2 1 2 1.88969
"ENST00000403477.7" 8.66667 0 0 0 0 0
"ENST00000403490.3" 0 0 4.06143 8.22577 5.42427 9.86981
"ENST00000403491.8" 59 74.8481 57 55 44.8 68
"ENST00000403525.5" 2 1 1 4 0 1.5
"ENST00000403527.6" 0 0 0 0 0 0
"ENST00000403532.7" 15.49154 23.99697 28.39861 12.91925 21.71981 21.04142
"ENST00000403542.6" 57.0086 57.6038 20.21016 31.18028 22.78009 45.251
"ENST00000403550.5" 0 4.70987 0 1.63674 0 1.31988
"ENST00000403558.1" 2.46245 3.97784 5.00055 0 2.59012 1.19246
"ENST00000403564.5" 4.38111 6.51719 7.5437 3.22992 17.1805 24.98708
"ENST00000403593.9" 12 10 3 6 12 4
"ENST00000403601.8" 0 2 0 0.72794 3 2
"ENST00000403609.1" 0 1 0 0 2 0
"ENST00000403610.9" 7 8 1 8 1 8
"ENST00000403625.7" 5.42328 18 9 15.77501 28 16.91729
"ENST00000403627.7" 8 0 6 5 5.25 0
"ENST00000403633.6" 76.19901 59.55226 121.6706 36.42857 58.57473 25.87191
"ENST00000403657.5" 0 0 1.16884 1.25106 0.60638 0
"ENST00000403662.8" 3 0 4 3 1 4
"ENST00000403663.6" 0 2.58824 0 4.65585 0 1.13862
"ENST00000403665.7" 45 18 37 8 22 11
"ENST00000403666.5" 0 0 0 0 0 0
"ENST00000403681.7" 5 4 5 6.05568 8 3.18644
"ENST00000403687.8" 2 1.5 6.3714 4.92791 0 0
"ENST00000403703.5" 0 1 2.42005 0.5 0.82857 1.62351
"ENST00000403707.7" 0 6.64396 1.90974 1.96412 0 0
"ENST00000403710.5" 2.1407 0 0 0 2.5103 0
"ENST00000403714.8" 9 20.9776 15 36 32 0
"ENST00000403716.5" 6.90861 33.15273 3 10.24367 14.54545 17.5
"ENST00000403721.5" 0 0 0 2.72727 2.66667 4.2
"ENST00000403729.7" 12.37185 9 15.78571 14 10 19.7603
"ENST00000403733.8" 7 1.5 9 3 0.5 3
"ENST00000403734.2" 1 8 7 8 1 12
"ENST00000403766.8" 48 23.80952 11 35 27.73913 39
"ENST00000403792.7" 0 0 0 0 7.70043 3.40662
"ENST00000403796.7" 2 1 4 1 3 0
"ENST00000403825.8" 40 36.86114 27.86475 51 37.14269 25.69148
"ENST00000403888.8" 0 10.66667 0 6.41388 3.03414 18.15789
"ENST00000403892.7" 21.76196 12.1036 5.35045 18.07783 7.65152 7.9648
"ENST00000403906.8" 1 0 0 2 8 2
"ENST00000403951.6" 0 5 2.5 2 5.5 6
"ENST00000403994.9" 2631.01231 2281.73392 2063.05457 2973.51303 1461.9018 2286.27708
"ENST00000404006.5" 21.65338 10 7.77778 8 7 11.13309
"ENST00000404032.7" 4.18182 5.11111 5 0 9 6.66667
"ENST00000404034.5" 0 0 0 0 0 1.8621
"ENST00000404039.5" 7 12.8 50.28571 0 5.16667 19.71429
"ENST00000404072.7" 1.5 0 3 0.5 1.33333 0.99878
"ENST00000404104.7" 1.02829 0 0 3 1.03503 7
"ENST00000404125.6" 21 24 15 24 31 25
"ENST00000404136.2" 0 1.9375 0 0 0 0
"ENST00000404138.5" 4.5 0 1 1.5 7 5
"ENST00000404141.6" 21.51937 10.12907 14.46124 0 4.66667 0
"ENST00000404158.5" 0 7 14 0 39.6 0
"ENST00000404169.8" 8.00743 0 0 7.47189 0 14.38137
"ENST00000404220.7" 6 11.76905 17.80254 1.55518 6 13
"ENST00000404241.6" 169.11312 150.59506 230.05746 128.81498 139.39416 144.77631
"ENST00000404249.8" 25.15444 12.83085 23 46.63923 26.06749 22
"ENST00000404251.1" 7.54647 50.44053 22.974 47 62.69814 35.40935
"ENST00000404276.6" 6.43727 3.375 0 0 1.66667 1.28866
"ENST00000404286.6" 0 1.23037 0.74484 0 3.04499 1.24613
"ENST00000404295.7" 0 0 1.36364 0 0 2.42027
"ENST00000404360.5" 4.5 0 1 6 0 0
"ENST00000404366.7" 25 15.23991 19.38733 4.8 8.5676 10
"ENST00000404377.5" 0 0 1 0 1 1
"ENST00000404393.5" 0 4.46029 0 0 3.53879 2.27491
"ENST00000404405.7" 0 2.69874 4.9139 2.13124 0 3.29029
"ENST00000404464.8" 1 4 0 0 0 0
"ENST00000404484.9" 0 2.46712 2.53843 0 0 0
"ENST00000404488.7" 14.625 15 3.18706 8.09614 8.64653 13.39526
"ENST00000404525.5" 15.36286 26.01553 17.53465 29.07489 10.57566 23.84118
"ENST00000404530.6" 0 0 2 0 0 1.16319
"ENST00000404535.3" 2.39905 10.90055 6.94888 1.69749 2 2
"ENST00000404537.6" 0 5.682 0 0 1.84649 0
"ENST00000404574.5" 15.9101 5.665 8.56892 1 2.22377 13
"ENST00000404589.8" 7.1203 2.58294 0 5.24845 1.51042 8.05457
"ENST00000404621.5" 3.73296 3.82496 8.8 9.2 9.6 13.6
"ENST00000404625.5" 16 10.08401 5.50596 0 1.97252 1.96903
"ENST00000404648.7" 1986.25475 1270.97833 1329.65265 740.36683 553.00893 646.70268
"ENST00000404674.7" 1 1.12096 1 0 2 1.1759
"ENST00000404735.1" 2227.86267 2061.84358 1783.1625 1434.7219 1542.15952 1115.29878
"ENST00000404739.8" 2.25493 18.20854 0 5.85966 0 7.5
"ENST00000404752.6" 1.5 2.5 2.5 1 1.5 1.5
"ENST00000404760.6" 1.39058 0 0 1.45096 0 0
